LOCALIDADES,Tepetzingo,Ignacio Allende,Temascaltepec de Gonzlez,San Diego la Huerta,Llano de la Y,San Jos Tejamanil,Unidad Habitacional Santa Teresa,Fraccionamiento Rinconada del Valle,Santa Mara Tlalmimilolpan,Paraje el Mirador,Santa Mara Aranzaz (Santa Mara),San Simn el Alto,Texcaltitln,San Pedro Huitzizilapan,Conjunto Habitacional Ecolgico SUTEYM,Tejalpa,San Martn Toltepec,San Antonio Bonixi,San Mateo Capulhuac,La Cinega,San Martn Coapaxtongo,Santa Mnica,San Diego Linares,Colonia Morelos (Ejido San Juan de las Huertas),San Mateo Coapexco,Fraccionamiento Real de San Pablo,Zacualpan,El Hielo,Ejido de Taborda,Villa de Almoloya de Jurez,Colonia los Cedros,Almoloya de Alquisiras,San Francisco,San Miguel Almoloyn,Barrio San Pedro (La Concepcin San Pedro),San Francisco Tepexoxuca,Tecaxic,San Miguel Tecomatln,Colonia Arroyo Vista Hermosa,Colonia Emiliano Zapata,San Lorenzo Cuauhtenco,San Diego los Padres Cuexcontitln Seccin 5 B,Santa Mara Mazatla,Zona Nmero Cuatro San Mateo Capulhuac,Temoaya,San Bartolo el Viejo,San Cristbal Texcalucan,Santa Ana Mayorazgo,San Francisco Putla,Santiago Analco,San Francisco Ayotuzco,Mina Mxico,Santa Mara Nativitas,San Juan Xochiaca,Tlachaloya Primera Seccin,Zacango,Sultepec de Pedro Ascencio de Alquisiras,San Francisco Xochicuautla,San Nicols Coatepec de las Bateas,San Luis Ayucan,San Lorenzo Coacalco (San Lorenzo),Jiquipilco el Viejo,Barrio Santa Cruz,San Diego Alcal,La Joya,La Trinidad,Colonia lvaro Obregn,Santiago Oxtotitln,Santiago Tepatlaxco,Santa Mara del Monte,San Agustn Mimbres,Mayorazgo de Len (Estacin Ro Mxico),Joquicingo de Len Guzmn,Zumpahuacn,Colonia Guadalupe Victoria,Santa Mara la Asuncin,Dos Ros,San Pedro Atlapulco,Jicaltepec Cuexcontitln,Molino Abajo,Ejido de San Francisco Chimalpa,Santa Mara Tetitla,San Juan Yautepec,San Mateo Mozoquilpan,San Lucas Tunco (San Lucas),San Cayetano Morelos,San Mateo Tlalchichilpan,El Pedregal de Guadalupe Hidalgo,El Salitre,Huitzilac,San Nicols Peralta,San Nicols Tlazala,San Mateo Texcalyacac,Techuchulco de Allende,Enthavi,San Jernimo Acazulco,San Jos el Cuartel,San Miguel Balderas,San Miguel Almaya,San Miguel Mimiapan,Santa Cruz Ayotuzco,San Bartolom Coatepec,San Pedro Abajo,Santa Cruz Otzacatipan,San Bartolo Oxtotitln,Jicaltepec Autopan,Pilcaya,San Mateo Atarasquillo,San Pedro Tlanixco,San Miguel Ameyalco,San Andrs Ocotln,Zaragoza de Guadalupe,San Miguel Totoltepec,San Pedro Zictepec,Santiaguito Cuaxustenco,Ejido de la Y Seccin Siete A Revolucin,San Lorenzo Oyamel,Tlachaloya Segunda Seccin,San Marcos Yachihuacaltepec,San Antonio Buenavista,Chapultepec,El Cporo,Tres Maras,Conjunto Urbano la Loma I,Santa Mara Nativitas,San Bartolom Atlatlahuca,La Constitucin Toltepec,Santa Mara Magdalena Ocotitln,La Cabecera,Santa Ana Jilotzingo,Fraccionamiento Colinas del Sol,Santa Ana Ixtlahuatzingo (Santa Ana),Santa Mara Jajalpa,San Nicols Tolentino,Coatepec Harinas,San Pedro Arriba,Zacamulpa,Barrio de Mxico,Santa Cruz Cuauhtenco,Tonatico,Guadalupe Yancuictlalpan (Gualupita),Ejido San Lorenzo Cuauhtenco,Malinalco,Santa Cruz Atizapn,San Miguel Totocuitlapilco,San Diego de los Padres Cuexcontitln,Ex-Rancho San Dimas,San Juan Tilapa,San Gaspar Tlahuelilpan,Santa Mara Rayn,El Cerrillo Vista Hermosa,Santiaguito Tlalcilalcalli,San Pedro Cholula,San Francisco Chimalpa,Calixtlahuaca,Almoloya del Ro,Villa Guerrero,San Felipe Tlalmimilolpan,Huixquilucan de Degollado,San Mateo Mexicaltzingo,Santiago Yancuitlalpan,Santiago Tilapa,Santa Mara Zolotepec,San Bartolom Tlaltelulco,Calimaya de Daz Gonzlez,Villa Cuauhtmoc,San Pedro Tlaltizapan,Cacalomacn,Magdalena Chichicaspa,San Juan de las Huertas,San Antonio la Isla,Santiago Tianguistenco de Galeana,San Pedro Tultepec,Santa Mara Atarasquillo,Tenancingo de Degollado,Xalatlaco,Santiago Tlacotepec,San Antonio Acahualco,San Francisco Tlalcilalcalpan,Ixtapan de la Sal,San Andrs Cuexcontitln,Xonacatln,Capulhuac de Mirafuentes,San Pedro Totoltepec,Tenango de Arista,San Mateo Otzacatipan,Lerma de Villada,San Lorenzo Acopilco,San Jorge Pueblo Nuevo,Jess del Monte,San Francisco Coaxusco,Ocoyoacac,San Jernimo Chicahualco,Metepec,San Jos Guadalupe Otzacatipan,San Pablo Autopan,San Miguel Zinacantepec,San Salvador Tizatlalli,San Mateo Atenco,Naucalpan de Jurez,Cuajimalpa de Morelos,Toluca de Lerdo, 
Xonacatln,70.75,38.108,87.205,49.631,17.608,26.37,32.114,6.492,7.171,41.469,62.357,69.36,87.02,6.141,44.452,38.061,27.703,41.271,8.528,67.994,61.331,62.353,20.896,38.199,73.154,21.617,130.706,26.004,36.993,36.115,14.673,97.584,70.116,44.24,36.037,59.237,26.73,69.384,12.212,2.57,33.948,12.465,37.097,8.536,13.454,44.273,33.568,3.989,48.053,15.638,33.9,31.233,47.43,59.933,27.132,81.953,98.014,14.35,42.479,51.21,29.095,19.413,33.136,14.535,37.579,66.707,6.39,70.627,50.251,42.582,8.18,39.068,60.983,84.561,10.285,22.462,32.123,43.154,20.898,11.483,42.648,4.793,40.606,5.991,25.456,31.409,47.801,25.494,67.468,76.723,8.87,29.135,37.847,41.408,18.25,28.865,68.463,50.943,37.494,8.586,27.091,46.185,16.226,12.782,41.613,22.265,99.601,14.853,53.723,27.003,42.083,49.932,13.36,53.754,40.755,13.506,8.418,17.567,21.956,30.07,31.311,45.985,106.547,35.354,31.801,48.35,8.391,29.227,36.828,7.867,33.75,67.973,48.582,9.229,103.803,13.169,43.012,44.586,33.196,87.901,35.41,33.906,80.358,31.989,30.126,12.07,40.781,29.526,24.473,37.722,13.623,36.398,23.536,30.114,23.942,33.893,67.544,26.995,40.633,34.569,47.833,40.783,3.925,31.546,46.195,5.597,31.2,30.66,38.89,35.931,39.087,33.916,19.318,13.186,72.103,38.94,29.649,39.045,36.995,83.19,13.934,0,33.964,16.774,46.173,15.318,17.279,50.45,26.966,48.216,24.313,27.963,28.888,32.198,11.604,18.6,50.54,29.163,26.397,48.29,50.435,20.404, 
Capulhuac de Mirafuentes,50.997,27.804,92.911,29.878,34.812,59.196,12.203,40.094,29.824,45.943,42.604,32.684,92.726,29.695,61.655,43.767,39.934,58.474,42.186,48.241,41.578,31.177,38.1,42.317,53.401,38.821,110.953,58.83,54.196,53.318,19.343,101.35,50.363,48.358,45.249,23.412,38.962,37.352,21.956,33.374,30.076,32.95,62.796,42.194,42.991,48.391,46.91,38.931,28.3,20.584,33.494,48.436,47.829,40.18,44.336,62.2,103.72,26.611,11.303,56.345,23.194,48.95,37.136,44.072,41.698,46.954,24.38,50.874,55.386,46.7,38.608,56.271,24.691,64.808,30.77,17.921,32.931,13.763,38.102,40.996,49.013,35.217,30.302,36.085,15.25,48.612,43.041,7.504,47.715,45.547,22.162,3.881,10.458,14.019,47.787,14.145,48.71,31.19,3.491,41.412,39.568,45.745,45.763,33.267,82.309,39.469,79.848,17.872,33.97,19.46,14.978,30.179,25.633,34.001,21.002,36.847,41.632,47.105,34.187,34.739,11.4,50.103,50.058,39.473,26.162,28.597,28.876,23.588,44.33,40.693,50.953,48.22,15.254,29.713,84.05,48.269,32.708,48.704,38.902,68.148,3.056,38.025,43.311,4.587,16.825,32.555,14.657,29.004,16.685,17.969,20.082,41.151,9.175,62.94,36.174,6.491,47.791,29.639,30.329,14.658,47.393,7.03,36.751,25.907,26.442,35.182,5.253,36.366,48.769,41.637,19.334,4.667,12.482,18.507,52.35,6.779,30.643,43.164,41.113,63.437,34.419,33.964,0,26.637,22.886,30.57,20.046,35.175,22.914,41.847,23.369,10.795,26.187,22.41,33.074,38.405,33.23,26.462,23.696,41.921,35.16,30.12, 
San Pedro Totoltepec,63.377,30.385,80.512,28.163,20.903,42.006,24.741,17.894,23.349,48.242,54.984,61.987,80.327,22.319,41.56,31.368,27.536,41.722,24.996,60.621,53.958,54.981,24.191,29.919,65.781,24.912,123.333,41.64,37.444,33.123,5.339,90.891,62.743,35.96,32.85,51.864,26.564,62.011,6.148,16.184,21.6,14.77,65.095,25.004,29.082,35.993,49.209,21.741,40.68,20.404,36.145,31.684,35.431,52.56,39.493,74.58,91.321,26.431,35.107,58.644,13.078,35.041,24.738,30.163,29.299,59.334,24.2,63.254,57.685,34.302,21.418,39.519,53.61,77.188,12.59,8.654,35.512,35.431,17.542,27.087,51.312,18.027,32.883,18.895,14.884,31.86,30.642,17.771,60.095,69.351,21.982,21.412,30.475,34.036,33.878,21.142,61.09,43.57,25.889,24.222,42.727,48.044,31.854,9.442,65.557,25.431,92.228,17.692,46.35,19.28,19.982,29.006,6.037,46.381,33.382,15.811,21.323,33.196,21.789,23.263,23.938,37.705,98.824,27.074,19.453,40.977,8.496,16.879,31.931,23.503,30.944,60.6,41.209,7.223,96.43,26.073,35.289,36.306,26.503,80.528,28.038,25.626,72.985,24.617,15.502,14.375,23.61,22.833,11.104,30.349,4.288,28.752,15.813,45.75,23.776,26.521,60.171,19.273,32.91,17.474,49.692,33.411,19.561,19.198,25.269,17.006,23.828,23.967,51.068,29.238,31.714,26.544,11.601,18.327,64.73,31.568,22.956,30.765,28.715,75.817,11.029,16.774,26.637,0,36.43,5.649,9.524,40.902,20.466,47.574,15.623,18.415,10.946,14.256,6.437,15.909,25.784,11.222,11.981,47.648,40.887,15.404, 
Tenango de Arista,28.172,48.204,87.544,9.256,47.021,71.405,16.601,52.303,52.748,66.061,23.3,26.783,87.359,51.718,50.928,38.4,40.142,54.327,54.395,25.417,18.754,33.263,50.309,35.865,34.097,51.03,91.649,71.039,50.049,42.491,31.353,82.046,31.059,45.328,42.218,16.66,39.169,26.807,33.966,45.583,12.554,45.159,82.914,54.403,55.2,45.361,67.028,51.14,7.678,38.222,53.964,44.289,44.799,17.356,52.098,42.896,98.353,44.249,23.118,76.463,20.062,61.159,37.343,56.281,37.042,24.129,42.018,31.57,75.504,43.67,50.817,52.124,18.405,41.983,42.979,30.306,53.331,30.89,50.311,53.205,69.131,47.426,50.702,48.294,18.646,44.465,40.01,29.549,24.89,53.177,39.8,25.926,11.046,7.384,59.996,38.96,25.886,10.568,26.371,53.621,57.206,65.863,57.972,33.959,78.162,38.036,60.544,35.51,14.666,37.098,11.427,11.156,37.647,11.177,3.278,49.056,53.841,59.314,32.414,30.507,14.866,47.073,57.688,36.442,23.029,5.773,41.085,20.455,41.299,52.902,43.549,28.916,6.005,41.922,64.746,60.478,53.108,45.674,33.535,48.844,24.287,34.994,37.78,20.866,17.68,44.764,10.125,25.871,20.08,6.209,32.092,38.12,32.794,75.149,36.381,15.095,28.487,26.506,50.729,15.301,67.511,21.422,48.96,22.774,8.101,47.391,20.077,30.999,68.887,36.27,8.431,22.793,29.413,36.145,24.327,21.674,27.51,38.508,38.083,44.133,34.119,46.173,22.886,36.43,0,33.598,29.096,56.352,21.713,63.024,22.168,33.866,24.559,21.209,36.698,35.611,32.029,21.541,26.246,63.098,56.337,27.868, 
San Mateo Otzacatipan,61.288,34.318,75.191,30.773,19.447,40.55,26.037,17.94,21.893,52.175,52.895,59.898,75.006,20.863,33.403,26.047,15.688,29.874,23.541,58.532,51.869,66.378,12.232,26.185,63.692,13.561,121.244,40.184,25.596,21.461,9.277,85.57,60.654,32.226,21.383,49.775,14.715,59.922,10.086,14.728,21.934,9.009,51.277,23.549,21.396,32.259,53.142,20.285,38.59,24.337,40.079,19.836,31.697,50.471,27.645,72.491,86,22.536,39.04,62.577,20.484,27.355,12.89,22.477,25.565,57.245,21.112,61.165,61.618,30.568,19.962,27.671,51.52,75.099,11.137,12.591,39.445,39.364,9.946,19.4,55.245,16.571,36.816,17.439,16.647,20.012,26.908,21.704,58.006,73.284,23.592,25.345,34.408,40.499,26.192,25.075,59.001,41.48,29.822,22.766,41.271,51.977,24.168,2.633,53.709,10.69,90.139,21.625,44.261,23.213,22.592,31.616,4.812,44.292,31.293,11.021,19.867,34.528,9.941,18.056,24.302,33.971,102.757,23.34,19.787,38.888,12.434,17.213,22.547,22.047,19.096,58.511,39.12,4.969,94.341,26.673,39.222,32.572,21.182,78.439,31.971,21.892,70.895,28.55,18.112,6.766,26.219,17.512,15.041,28.259,8.226,25.018,19.746,44.294,11.927,30.454,58.082,14.981,36.843,20.084,53.625,37.344,18.105,19.532,27.879,16.536,27.761,18.646,53.071,23.917,26.882,30.477,15.534,22.26,62.641,35.501,17.635,27.031,24.981,73.728,4.851,15.318,30.57,5.649,33.598,0,12.747,48.692,12.735,55.364,8.612,26.205,7.354,8.825,5.574,10.535,18.751,10.476,15.422,55.438,48.677,6.173, 
Lerma de Villada,56.786,23.801,79.986,35.667,24.676,42.511,18.15,18.399,23.854,41.658,48.393,55.396,79.801,22.824,51.519,30.842,27.009,48.338,25.501,54.03,47.367,48.39,27.964,29.393,59.19,28.685,116.742,42.145,44.06,32.597,4.04,107.139,56.152,35.433,32.324,45.273,26.037,55.42,6.653,16.689,26.729,15.275,58.511,25.509,32.855,35.466,42.625,22.246,34.089,13.819,29.561,38.3,34.904,45.969,34.2,67.989,90.795,19.846,28.516,52.06,12.547,38.814,24.211,33.936,28.773,52.743,17.615,56.663,51.101,33.775,21.923,46.135,47.019,70.597,13.095,5.709,28.928,28.846,27.966,30.86,44.728,18.532,26.299,19.4,8.703,38.476,30.116,11.186,53.504,62.76,15.397,14.827,23.884,27.445,37.651,14.557,54.499,36.979,19.304,24.727,32.803,41.46,35.627,15.593,72.173,29.333,85.637,11.107,39.759,12.695,28.119,35.968,10.144,39.79,26.791,16.316,21.828,36.969,21.262,22.696,17.347,37.178,92.24,26.548,24.582,34.386,9.001,22.008,31.405,24.008,30.417,54.009,34.618,11.263,89.839,26.578,28.705,35.779,25.977,73.937,21.447,25.1,66.394,18.026,14.971,14.88,26.817,22.307,7.72,23.758,4.779,28.226,8.391,46.255,23.249,19.93,53.58,19.776,26.326,20.605,43.108,26.82,20.066,24.327,32.231,17.511,17.237,23.441,44.484,28.712,25.123,19.953,5.01,11.742,58.139,24.977,22.43,30.239,28.188,69.226,16.745,17.279,20.046,9.524,29.096,12.747,0,33.189,18.463,39.861,13.376,10.703,8.699,12.009,14.224,21.686,23.537,8.975,6.208,39.935,33.174,13.401, 
San Lorenzo Acopilco,84.042,19.115,109.396,62.923,51.298,29.299,45.406,56.58,45.803,17.95,75.649,82.652,109.211,47.969,78.141,60.252,56.42,74.96,58.672,81.286,74.623,64.389,54.586,58.803,86.446,55.307,143.998,29.831,70.682,69.804,35.828,134.395,83.408,64.843,61.734,55.653,55.448,82.676,38.441,49.86,56.139,49.436,34.803,58.68,59.477,64.877,18.917,55.417,61.345,32.164,24.805,64.922,64.315,73.225,60.822,95.245,120.205,42.59,39.651,28.352,41.039,65.436,53.622,60.558,58.183,79.999,40.359,83.919,27.393,63.186,55.094,72.757,74.275,97.853,47.256,34.406,22.571,22.871,54.588,57.482,21.02,51.703,14.534,52.571,37.4,65.098,59.526,27.793,80.76,73.454,38.141,32.792,42.699,46.26,64.273,23.323,81.755,64.235,33.133,49.57,26.333,17.752,62.249,49.753,98.795,55.955,112.893,29.159,67.015,26.8,55.375,63.224,42.119,67.046,54.047,53.333,58.118,63.591,50.673,51.224,44.603,66.589,69.558,55.958,53.992,61.642,45.362,51.418,60.815,57.179,67.439,81.265,61.874,46.199,117.095,64.755,12.722,65.19,55.387,101.193,35.42,54.51,93.65,45.281,43.463,49.041,54.073,51.717,36.417,51.014,36.567,57.636,30.754,26.763,52.66,47.185,80.836,47.234,21.64,47.861,19.4,32.568,53.237,49.252,59.487,51.668,44.492,52.851,20.776,58.122,52.379,47.208,31.263,34.486,85.395,33.736,51.84,59.649,57.599,96.482,50.905,50.45,35.175,40.902,56.352,48.692,33.189,0,40.839,13.997,35.559,23.308,30.882,34.192,38.731,44.062,46.779,31.726,28.391,14.071,7.311,35.777, 
San Jorge Pueblo Nuevo,49.402,38.93,66.37,18.887,20.706,52.198,14.152,41.008,33.541,56.787,41.009,48.012,66.185,32.511,31.25,17.226,20.464,34.649,35.189,46.646,39.983,54.493,19.9,14.691,51.806,21.229,109.358,51.832,30.371,22.813,21.102,76.749,48.768,25.65,22.54,37.89,19.491,48.036,21.265,26.376,8.495,18.593,73.64,35.197,38.716,25.683,57.754,31.933,26.705,28.948,44.69,24.611,25.121,38.585,32.42,60.605,77.179,34.975,31.384,67.189,8.599,44.675,17.665,39.797,17.365,45.359,32.744,49.279,66.23,23.992,31.61,32.446,39.635,63.213,22.785,14.8,44.057,43.976,16.748,36.721,59.857,28.219,41.428,29.087,13.954,24.787,20.332,26.316,46.12,65.628,30.526,29.957,32.275,28.613,43.512,29.687,47.115,29.595,26.399,34.414,47.932,56.589,41.488,14.281,58.484,18.358,78.253,26.236,32.375,27.825,10.706,19.73,15.732,32.406,19.407,20.605,39.983,39.303,12.736,10.83,12.417,27.395,70.139,16.764,6.348,27.002,23.613,2.868,21.621,33.695,23.871,46.625,27.234,18.072,82.455,43.994,43.834,25.996,12.361,66.553,24.315,15.316,59.01,20.894,6.226,17.217,14.334,6.087,10.611,16.374,21.841,18.442,21.468,55.942,16.703,22.798,46.196,3.169,41.455,8.198,58.237,29.688,29.753,4.685,15.993,28.184,20.105,9.825,59.613,15.096,14.996,22.821,18.087,26.871,50.755,27.845,7.371,18.831,18.405,61.842,14.441,26.966,22.914,20.466,21.713,12.735,18.463,40.839,0,54.411,2.861,25.253,9.263,6.029,16.634,15.547,11.964,7.427,12.131,54.485,47.724,7.804, 
Jess del Monte,90.714,25.787,116.068,69.595,57.97,22.03,52.078,63.252,43.242,9.68,82.321,89.324,115.883,40.7,84.813,66.924,63.092,81.632,56.757,87.958,81.295,71.061,61.258,65.475,93.118,61.979,150.67,22.562,77.354,76.476,42.5,141.067,90.08,71.515,68.406,62.325,62.12,89.348,45.113,49.648,62.811,56.108,27.534,56.765,66.149,71.549,10.792,49.01,68.017,38.836,13.164,71.594,70.987,79.897,67.494,101.917,126.877,46.018,46.323,21.083,47.711,72.108,60.294,67.23,64.855,86.671,47.031,90.591,20.124,69.858,56.409,79.429,80.947,104.525,53.928,41.078,11.2,29.543,61.26,64.154,13.751,53.022,12.482,54.22,44.072,71.77,66.198,34.465,87.432,70.083,44.813,39.464,49.371,52.932,70.945,29.995,88.427,70.907,39.805,42.301,15.845,6.209,68.921,56.425,105.467,62.627,119.565,35.831,73.687,33.472,62.047,69.896,48.791,73.718,60.719,60.005,64.79,70.263,57.345,57.896,51.275,73.261,66.187,62.63,60.664,68.314,52.034,58.09,67.487,50.772,74.111,87.937,68.546,52.871,123.767,71.427,10.67,71.862,62.059,107.865,42.092,61.182,100.322,51.953,50.135,55.713,60.745,58.389,43.089,57.686,43.239,64.308,37.426,19.494,59.332,53.857,87.508,53.906,12.371,54.533,4.1,39.24,41.587,55.924,66.159,58.34,51.164,59.523,12.651,64.794,59.051,53.88,37.935,41.158,92.067,40.408,58.512,66.321,64.271,103.154,57.577,48.216,41.847,47.574,63.024,55.364,39.861,13.997,54.411,0,49.887,37.637,45.21,48.52,53.059,58.39,61.107,46.054,42.719,5.097,5.201,50.105, 
San Francisco Coaxusco,49.857,33.65,68.358,19.342,34.413,49.545,11.931,39.695,32.908,51.507,41.464,48.467,68.173,29.858,31.743,19.214,17.811,31.996,32.536,47.101,40.438,54.948,17.248,16.679,52.261,18.577,109.813,49.179,27.718,23.306,16.016,78.737,49.223,26.143,23.033,38.345,16.838,48.491,16.422,23.723,9.796,15.94,68.36,32.544,36.063,26.176,52.474,29.28,27.16,23.668,39.41,21.958,25.614,39.04,29.767,61.06,79.167,29.695,31.839,61.909,6.917,42.022,15.013,37.144,17.848,45.814,27.464,49.734,60.95,24.485,28.957,29.793,40.09,63.668,20.132,10.176,38.777,38.696,14.095,34.068,54.577,25.566,36.148,26.434,10.657,22.134,20.825,21.035,46.575,66.083,25.246,24.676,32.73,29.068,40.859,24.406,47.57,30.05,26.854,31.761,42.652,51.309,38.835,11.628,55.831,15.706,78.708,20.956,32.83,22.545,11.161,20.185,11.914,32.861,19.862,17.952,37.33,36.65,13.229,11.313,12.872,27.888,70.594,17.257,7.649,27.457,18.77,5.075,22.114,31.042,21.219,47.08,27.689,17.429,82.91,41.341,38.554,26.489,14.349,67.008,24.77,15.809,59.465,21.349,6.681,14.564,14.789,10.678,9.051,16.829,14.562,18.935,17.649,53.289,14.05,23.253,46.651,7.322,36.175,8.653,52.957,30.143,27.1,7.394,16.448,25.531,20.56,11.813,54.333,17.084,15.451,23.276,14.268,21.591,51.21,28.3,10.801,19.314,18.898,62.297,11.788,24.313,23.369,15.623,22.168,8.612,13.376,35.559,2.861,49.887,0,20.087,6.051,5.937,14.404,13.317,12.449,8.159,13.06,49.319,42.558,5.573, 
Ocoyoacac,61.556,21.4,86.91,40.437,28.811,53.195,22.92,34.093,23.823,39.257,53.163,42.415,86.725,23.694,55.654,37.766,33.933,52.473,36.185,58.8,52.137,41.196,32.099,36.316,63.96,32.82,121.512,52.829,48.195,47.317,13.342,111.909,60.922,42.357,39.248,33.143,32.961,60.19,15.955,27.373,33.653,26.949,56.11,36.193,36.99,42.39,40.224,32.93,38.859,14.09,27.16,42.435,41.828,50.739,38.335,72.759,97.719,20.61,21.322,49.659,18.553,42.949,31.135,38.071,35.697,57.513,18.379,61.433,48.7,40.699,32.607,50.27,34.422,75.367,24.769,11.92,26.527,11.051,32.101,34.995,42.327,29.216,23.898,30.084,14.914,42.611,37.04,3.336,58.274,55.566,16.161,8.412,20.189,23.75,41.786,4.269,59.269,41.749,12.889,35.411,30.402,39.059,39.762,27.266,76.308,33.468,90.407,11.085,44.529,10.294,32.889,40.738,19.632,44.56,31.561,30.846,35.631,41.104,28.186,28.738,22.117,44.102,60.077,33.472,31.506,39.156,22.875,28.932,38.329,34.692,44.952,58.779,24.985,23.712,94.609,42.268,26.304,42.703,32.901,78.707,13.075,32.024,53.042,13.465,20.977,26.554,31.587,29.231,13.931,28.528,14.081,35.15,4.119,48.07,30.173,15.369,58.35,24.748,23.925,25.375,40.707,16.428,30.75,26.766,37.001,29.181,14.131,30.365,42.083,35.636,29.893,14.398,6.887,12.506,62.909,16.798,29.354,37.163,35.112,73.996,28.418,27.963,10.795,18.415,33.866,26.205,10.703,23.308,25.253,37.637,20.087,0,15.925,19.235,23.775,29.106,31.823,16.77,10.816,32.443,25.682,20.821, 
San Jernimo Chicahualco,52.248,28.973,71.748,21.733,29.736,54.12,11.662,35.018,28.231,46.83,43.855,50.858,71.563,34.433,33.99,22.604,19.965,34.151,37.11,49.492,42.829,57.339,19.402,20.069,54.652,20.731,112.204,53.754,29.873,25.553,11.339,82.127,51.614,28.389,25.28,40.736,18.993,50.882,11.745,28.298,12.724,18.095,63.683,37.118,38.218,28.422,47.797,33.855,29.551,18.991,34.733,24.113,27.86,41.431,31.922,63.451,82.557,25.018,34.657,57.232,6.648,44.177,17.167,39.299,21.729,48.205,22.787,52.125,56.273,26.731,33.532,31.948,42.481,66.059,18.187,6.304,34.1,34.019,16.25,36.223,49.9,30.141,31.471,31.009,11.851,24.289,23.072,16.358,48.966,68.901,20.569,19.999,30.025,31.459,43.014,19.729,49.961,32.441,24.476,36.336,37.975,46.632,40.99,13.783,57.986,17.86,81.099,16.279,35.221,17.868,13.552,22.576,8.483,35.252,22.253,31.771,36.556,38.805,14.218,14.702,23.489,30.134,97.412,19.504,10.577,29.848,14.093,8.003,24.361,35.617,23.373,49.471,30.08,12.752,85.301,43.496,33.877,28.735,17.739,69.399,27.588,18.056,61.856,24.167,9.072,16.719,17.18,14.068,8.782,19.22,9.885,21.182,12.972,57.864,16.205,26.071,49.042,10.712,31.498,11.044,48.28,32.961,31.675,12.73,18.839,30.106,23.378,15.203,49.656,20.474,17.842,26.094,9.591,16.914,53.601,31.118,14.191,23.195,21.144,64.688,13.943,28.888,26.187,10.946,24.559,7.354,8.699,30.882,9.263,45.21,6.051,15.925,0,4.212,17.695,16.608,15.74,3.984,8.885,44.272,37.511,8.864, 
Metepec,48.898,32.283,71.634,18.383,33.046,57.43,12.14,38.328,31.541,50.14,40.505,47.508,71.449,37.743,35.018,22.49,20.74,34.926,40.42,46.142,39.479,53.989,20.177,19.955,51.302,21.506,108.854,57.064,30.648,26.581,14.649,82.013,48.264,29.418,26.308,37.386,19.768,47.532,15.055,31.608,10.754,18.87,66.993,40.428,38.993,29.451,51.107,37.165,26.201,22.301,38.043,24.888,28.889,38.081,32.697,60.101,82.443,28.328,30.88,60.542,7.126,44.952,17.942,40.074,21.123,44.855,26.097,48.775,59.583,27.76,36.842,32.723,39.131,62.709,21.497,9.614,37.41,37.329,17.025,36.998,53.21,33.451,34.781,34.319,10.866,25.064,24.1,19.668,45.616,65.124,23.879,23.309,31.771,28.109,43.789,23.039,46.611,29.091,27.786,39.646,41.285,49.942,41.765,14.558,58.761,18.635,77.749,19.589,31.871,21.178,10.202,19.226,10.546,31.903,18.903,20.882,39.866,39.58,14.993,14.588,11.913,31.163,100.722,20.532,8.607,26.498,17.403,6.033,25.389,38.927,24.148,46.121,26.73,16.062,81.951,44.271,37.187,29.764,17.625,66.049,23.811,19.084,58.506,20.39,5.722,17.494,13.83,11.449,9.26,15.87,13.195,22.21,16.282,61.174,16.98,22.294,45.692,10.598,34.808,7.694,51.59,29.184,34.985,8.352,15.489,33.416,19.601,15.089,52.966,20.36,14.492,22.317,12.901,20.224,50.251,27.341,14.077,22.589,22.173,61.338,14.718,32.198,22.41,14.256,21.209,8.825,12.009,34.192,6.029,48.52,5.937,19.235,4.212,0,18.989,17.902,14.319,4.943,9.648,47.884,41.123,10.159, 
San Jos Guadalupe Otzacatipan,64.388,36.822,78.291,33.873,15.733,36.836,29.137,10.133,18.179,51.936,55.995,62.998,78.106,17.149,42.577,29.147,18.788,39.396,19.827,61.632,54.969,69.478,8.65,29.285,66.792,11.198,124.344,36.47,35.118,24.561,11.892,88.67,63.754,35.326,24.483,52.875,17.815,63.022,9.431,11.014,25.034,5.913,47.563,19.835,17.368,35.359,44.034,16.571,41.69,26.646,44.366,29.358,34.797,53.571,25.257,75.591,89.1,25.358,41.544,61.676,23.584,23.327,9.936,18.449,28.665,60.345,17.398,64.265,60.717,33.668,16.248,37.193,54.62,78.199,4.829,15.09,42.589,41.868,5.433,15.372,53.114,12.857,39.32,13.725,21.321,29.534,30.008,24.208,61.106,75.788,19.878,27.849,36.912,43.599,22.164,27.579,62.101,44.58,32.326,19.052,37.557,54.481,20.14,2.747,63.231,8.563,93.239,24.129,47.361,25.717,25.692,34.716,4.817,47.392,34.393,7.925,16.153,21.482,13.041,21.156,27.402,37.071,105.261,26.44,22.887,41.988,8.021,20.313,25.647,18.333,22.196,61.611,42.22,4.378,97.441,20.903,41.726,35.672,24.282,81.539,34.475,24.992,73.995,31.054,21.212,2.909,29.319,20.612,17.54,31.359,10.842,28.118,22.25,40.58,15.027,32.958,61.182,18.081,39.347,23.184,56.129,39.848,14.391,22.632,30.979,9.245,30.265,21.746,49.357,27.017,29.982,32.981,18.038,24.194,65.741,38.005,20.735,30.131,28.081,76.828,3.173,11.604,33.074,6.437,36.698,5.574,14.224,38.731,16.634,53.059,14.404,23.775,17.695,18.989,0,7.865,22.449,19.13,24.574,55.373,48.612,9.948, 
